order_id,order_date,city,category,product,unit_price,quantity,discount,payment_method,customer_type,rating
ORD-11041,2025-08-25,جدة,أغذية,قهوة مختصة,65,4,0,الدفع عند الاستلام,عائد,4
ORD-11042,2025-08-25,الرياض,إلكترونيات,لوحة مفاتيح,129,1,0,بطاقة,عائد,5
ORD-11043,2025-08-25,جدة,المنزل,وسادة طبية,119,3,0,محفظة إلكترونية,عائد,3
ORD-11044,2025-08-25,جدة,أغذية,عسل سدر,180,2,0,محفظة إلكترونية,عائد,
ORD-11045,2025-08-25,مكة,أغذية,تمر فاخر,95,2,0,بطاقة,جديد,4
ORD-11046,2025-08-25,الدمام,ملابس,حذاء رياضي,249,1,0,بطاقة,جديد,3
ORD-11047,2025-08-26,المدينة,المنزل,وسادة طبية,119,2,0,بطاقة,عائد,3
ORD-11048,2025-08-26,الدمام,المنزل,وسادة طبية,119,2,0,محفظة إلكترونية,جديد,4
ORD-11049,2025-08-26,الرياض,المنزل,طقم أواني,299,1,0.05,محفظة إلكترونية,جديد,2
ORD-11050,2025-08-27,مكة,إلكترونيات,لوحة مفاتيح,129,1,0.05,بطاقة,عائد,3
ORD-11051,2025-08-27,جدة,ملابس,جاكيت,199,2,0,محفظة إلكترونية,جديد,3
ORD-11052,2025-08-28,أبها,أغذية,قهوة مختصة,65,1,0,محفظة إلكترونية,عائد,4
ORD-11053,2025-08-28,الدمام,ملابس,قميص قطني,79,1,0,بطاقة,جديد,4
ORD-11054,2025-08-28,مكة,المنزل,مصباح مكتب,89,1,0,الدفع عند الاستلام,جديد,4
ORD-11055,2025-08-28,جدة,ملابس,جاكيت,199,2,0.05,محفظة إلكترونية,عائد,5
ORD-11056,2025-08-29,جدة,أغذية,عسل سدر,180,1,0,الدفع عند الاستلام,جديد,5
ORD-11057,2025-08-29,جدة,ملابس,حذاء رياضي,249,1,0.05,محفظة إلكترونية,جديد,4
ORD-11058,2025-08-30,الدمام,إلكترونيات,سماعة لاسلكية,149,1,0,بطاقة,جديد,4
ORD-11059,2025-08-30,جدة,كتب,كتاب برمجة,120,2,0,بطاقة,جديد,5
ORD-11060,2025-08-30,أبها,المنزل,وسادة طبية,119,3,0,محفظة إلكترونية,عائد,
ORD-11061,2025-08-30,الدمام,إلكترونيات,ساعة ذكية,399,4,0,محفظة إلكترونية,عائد,5
ORD-11062,2025-08-31,الرياض,المنزل,طقم أواني,299,2,0,بطاقة,عائد,4
ORD-11063,2025-08-31,الرياض,المنزل,مصباح مكتب,89,2,0,بطاقة,جديد,5
ORD-11064,2025-08-31,جدة,ملابس,جاكيت,199,2,0,الدفع عند الاستلام,عائد,
ORD-11065,2025-08-31,الرياض,ملابس,جاكيت,199,2,0,بطاقة,جديد,5
ORD-11066,2025-09-01,أبها,المنزل,وسادة طبية,119,1,0,الدفع عند الاستلام,عائد,5
ORD-11067,2025-09-01,الرياض,أغذية,قهوة مختصة,65,3,0.2,بطاقة,عائد,5
ORD-11068,2025-09-01,الرياض,إلكترونيات,شاحن سريع,59,1,0,تحويل بنكي,جديد,4
ORD-11069,2025-09-02,جدة,أغذية,تمر فاخر,95,2,0,بطاقة,عائد,2
ORD-11070,2025-09-02,الرياض,إلكترونيات,ساعة ذكية,399,2,0.05,بطاقة,عائد,5
ORD-11071,2025-09-02,الدمام,أغذية,قهوة مختصة,65,3,0,محفظة إلكترونية,جديد,3
ORD-11072,2025-09-03,جدة,المنزل,وسادة طبية,119,2,0.05,محفظة إلكترونية,عائد,4
ORD-11073,2025-09-03,جدة,ملابس,قميص قطني,79,4,0,بطاقة,عائد,4
ORD-11074,2025-09-03,الرياض,المنزل,طقم أواني,299,1,0,بطاقة,عائد,4
ORD-11075,2025-09-03,أبها,كتب,رواية,45,2,0,بطاقة,جديد,5
ORD-11076,2025-09-04,أبها,ملابس,حذاء رياضي,249,2,0,محفظة إلكترونية,جديد,4
ORD-11077,2025-09-04,الرياض,ملابس,جاكيت,199,1,0.1,محفظة إلكترونية,جديد,4
ORD-11078,2025-09-04,الدمام,إلكترونيات,سماعة لاسلكية,149,4,0,محفظة إلكترونية,عائد,
ORD-11079,2025-09-04,أبها,إلكترونيات,ساعة ذكية,399,1,0,محفظة إلكترونية,عائد,3
ORD-11080,2025-09-04,الدمام,أغذية,تمر فاخر,95,1,0.05,محفظة إلكترونية,جديد,5
ORD-11081,2025-09-05,الدمام,المنزل,مصباح مكتب,89,1,0,بطاقة,جديد,5
ORD-11082,2025-09-05,المدينة,ملابس,قميص قطني,79,2,0.05,بطاقة,عائد,5
ORD-11083,2025-09-05,مكة,ملابس,جاكيت,199,2,0,بطاقة,عائد,2
ORD-11084,2025-09-05,الرياض,إلكترونيات,لوحة مفاتيح,129,2,0,بطاقة,جديد,4
ORD-11085,2025-09-06,مكة,ملابس,حذاء رياضي,249,1,0,الدفع عند الاستلام,عائد,
ORD-11086,2025-09-06,مكة,ملابس,قميص قطني,79,1,0,بطاقة,جديد,4
ORD-11087,2025-09-06,جدة,المنزل,وسادة طبية,119,2,0,محفظة إلكترونية,عائد,
ORD-11088,2025-09-06,الرياض,المنزل,مصباح مكتب,89,2,0,بطاقة,جديد,
ORD-11089,2025-09-06,مكة,المنزل,مصباح مكتب,89,4,0,تحويل بنكي,عائد,3
ORD-11090,2025-09-07,مكة,كتب,رواية,45,1,0.05,الدفع عند الاستلام,جديد,3
ORD-11091,2025-09-07,مكة,المنزل,مصباح مكتب,89,1,0.05,الدفع عند الاستلام,عائد,5
ORD-11092,2025-09-07,أبها,إلكترونيات,شاحن سريع,59,1,0.05,بطاقة,عائد,
ORD-11093,2025-09-08,الرياض,أغذية,تمر فاخر,95,1,0.05,محفظة إلكترونية,جديد,5
ORD-11094,2025-09-08,الرياض,ملابس,جاكيت,199,3,0,الدفع عند الاستلام,عائد,5
ORD-11095,2025-09-08,جدة,ملابس,حذاء رياضي,249,2,0,محفظة إلكترونية,جديد,3
ORD-11096,2025-09-08,جدة,ملابس,قميص قطني,79,2,0,بطاقة,جديد,4
ORD-11097,2025-09-08,الرياض,ملابس,حذاء رياضي,249,1,0,بطاقة,عائد,4
ORD-11098,2025-09-08,جدة,كتب,رواية,45,1,0,محفظة إلكترونية,جديد,5
ORD-11099,2025-09-09,مكة,إلكترونيات,شاحن سريع,59,3,0,الدفع عند الاستلام,عائد,4
ORD-11100,2025-09-09,جدة,المنزل,مصباح مكتب,89,1,0,بطاقة,عائد,3
ORD-11101,2025-09-09,جدة,المنزل,وسادة طبية,119,1,0.05,بطاقة,عائد,4
ORD-11102,2025-09-09,الدمام,إلكترونيات,ساعة ذكية,399,2,0,محفظة إلكترونية,جديد,5
ORD-11103,2025-09-09,الرياض,ملابس,جاكيت,199,2,0.1,محفظة إلكترونية,عائد,5
ORD-11104,2025-09-10,مكة,إلكترونيات,شاحن سريع,59,1,0,بطاقة,عائد,5
ORD-11105,2025-09-10,الرياض,أغذية,تمر فاخر,95,2,0.2,الدفع عند الاستلام,جديد,3
ORD-11106,2025-09-10,المدينة,ملابس,حذاء رياضي,249,4,0,بطاقة,جديد,4
ORD-11107,2025-09-11,الرياض,ملابس,حذاء رياضي,249,3,0,بطاقة,عائد,4
ORD-11108,2025-09-11,الرياض,المنزل,طقم أواني,299,2,0,تحويل بنكي,جديد,3
ORD-11109,2025-09-11,جدة,ملابس,جاكيت,199,3,0,بطاقة,عائد,
ORD-11110,2025-09-11,الرياض,أغذية,تمر فاخر,95,2,0,الدفع عند الاستلام,جديد,3
ORD-11111,2025-09-11,الدمام,إلكترونيات,شاحن سريع,59,1,0,محفظة إلكترونية,عائد,5
ORD-11112,2025-09-12,جدة,أغذية,عسل سدر,180,2,0,تحويل بنكي,عائد,3
ORD-11113,2025-09-12,الدمام,أغذية,عسل سدر,180,4,0,بطاقة,جديد,5
ORD-11114,2025-09-13,جدة,ملابس,قميص قطني,79,1,0.05,الدفع عند الاستلام,عائد,
ORD-11115,2025-09-13,جدة,إلكترونيات,ساعة ذكية,399,1,0,محفظة إلكترونية,جديد,3
ORD-11116,2025-09-13,جدة,كتب,رواية,45,3,0,بطاقة,عائد,5
ORD-11117,2025-09-13,جدة,ملابس,جاكيت,199,3,0,الدفع عند الاستلام,جديد,5
ORD-11118,2025-09-13,الرياض,إلكترونيات,سماعة لاسلكية,149,1,0,الدفع عند الاستلام,جديد,5
ORD-11119,2025-09-13,الرياض,ملابس,قميص قطني,79,1,0,بطاقة,جديد,
ORD-11120,2025-09-14,المدينة,كتب,كتاب برمجة,120,1,0.1,بطاقة,عائد,5
ORD-11121,2025-09-14,الرياض,ملابس,حذاء رياضي,249,2,0.05,تحويل بنكي,عائد,5
ORD-11122,2025-09-14,الرياض,المنزل,وسادة طبية,119,3,0.1,محفظة إلكترونية,عائد,4
ORD-11123,2025-09-14,الدمام,ملابس,قميص قطني,79,2,0,بطاقة,جديد,
ORD-11124,2025-09-15,جدة,المنزل,مصباح مكتب,89,1,0,بطاقة,جديد,4
ORD-11125,2025-09-15,جدة,أغذية,قهوة مختصة,65,3,0,بطاقة,عائد,5
ORD-11126,2025-09-15,جدة,المنزل,طقم أواني,299,1,0,بطاقة,عائد,3
ORD-11127,2025-09-16,الدمام,إلكترونيات,شاحن سريع,59,1,0.05,تحويل بنكي,جديد,
ORD-11128,2025-09-16,الرياض,إلكترونيات,شاحن سريع,59,1,0,بطاقة,جديد,1
ORD-11129,2025-09-16,جدة,ملابس,حذاء رياضي,249,1,0,الدفع عند الاستلام,عائد,5
ORD-11130,2025-09-16,الدمام,إلكترونيات,سماعة لاسلكية,149,2,0.1,بطاقة,جديد,
ORD-11131,2025-09-16,أبها,المنزل,طقم أواني,299,2,0,محفظة إلكترونية,عائد,4
ORD-11132,2025-09-17,أبها,المنزل,وسادة طبية,119,2,0,بطاقة,جديد,3
ORD-11133,2025-09-17,جدة,المنزل,مصباح مكتب,89,1,0,الدفع عند الاستلام,عائد,5
ORD-11134,2025-09-17,الرياض,ملابس,حذاء رياضي,249,4,0,محفظة إلكترونية,عائد,5
ORD-11135,2025-09-17,الرياض,أغذية,قهوة مختصة,65,1,0,بطاقة,جديد,4
ORD-11136,2025-09-18,المدينة,كتب,كتاب برمجة,120,3,0.1,محفظة إلكترونية,عائد,
ORD-11137,2025-09-18,مكة,إلكترونيات,لوحة مفاتيح,129,3,0,بطاقة,جديد,5
ORD-11138,2025-09-18,المدينة,المنزل,مصباح مكتب,89,4,0.05,محفظة إلكترونية,عائد,4
ORD-11139,2025-09-18,جدة,إلكترونيات,شاحن سريع,59,3,0,تحويل بنكي,جديد,
ORD-11140,2025-09-19,الرياض,أغذية,قهوة مختصة,65,1,0,بطاقة,جديد,4
ORD-11141,2025-09-19,أبها,كتب,كتاب برمجة,120,2,0,بطاقة,جديد,4
ORD-11142,2025-09-19,الرياض,أغذية,عسل سدر,180,1,0.2,الدفع عند الاستلام,جديد,4
ORD-11143,2025-09-20,الرياض,كتب,رواية,45,2,0,بطاقة,عائد,
ORD-11144,2025-09-20,جدة,كتب,رواية,45,2,0,محفظة إلكترونية,جديد,
ORD-11145,2025-09-20,الدمام,كتب,كتاب برمجة,120,1,0,بطاقة,جديد,5
ORD-11146,2025-09-21,المدينة,أغذية,عسل سدر,180,2,0.1,تحويل بنكي,جديد,1
ORD-11147,2025-09-21,الدمام,كتب,رواية,45,3,0.1,الدفع عند الاستلام,عائد,2
ORD-11148,2025-09-21,جدة,ملابس,حذاء رياضي,249,1,0.2,بطاقة,جديد,5
ORD-11149,2025-09-21,الرياض,إلكترونيات,ساعة ذكية,399,2,0,بطاقة,عائد,5
ORD-11150,2025-09-21,الرياض,ملابس,حذاء رياضي,249,3,0,بطاقة,عائد,5
ORD-11151,2025-09-22,الدمام,إلكترونيات,ساعة ذكية,399,1,0,بطاقة,عائد,5
ORD-11152,2025-09-22,مكة,ملابس,قميص قطني,79,2,0,بطاقة,عائد,4
ORD-11153,2025-09-22,الرياض,كتب,كتاب برمجة,120,1,0,الدفع عند الاستلام,عائد,4
ORD-11154,2025-09-22,الدمام,ملابس,حذاء رياضي,249,1,0,بطاقة,عائد,4
ORD-11155,2025-09-22,الرياض,ملابس,حذاء رياضي,249,3,0.1,الدفع عند الاستلام,جديد,5
ORD-11156,2025-09-23,أبها,إلكترونيات,سماعة لاسلكية,149,1,0,الدفع عند الاستلام,عائد,5
ORD-11157,2025-09-23,جدة,كتب,كتاب برمجة,120,3,0,بطاقة,عائد,3
ORD-11158,2025-09-23,الدمام,أغذية,عسل سدر,180,1,0,محفظة إلكترونية,جديد,5
ORD-11159,2025-09-23,الرياض,كتب,كتاب برمجة,120,2,0.1,الدفع عند الاستلام,جديد,5
ORD-11160,2025-09-24,الرياض,ملابس,جاكيت,199,4,0.05,بطاقة,عائد,5
ORD-11161,2025-09-24,جدة,ملابس,حذاء رياضي,249,1,0.1,بطاقة,عائد,
ORD-11162,2025-09-25,الدمام,كتب,رواية,45,1,0,بطاقة,عائد,3
ORD-11163,2025-09-25,الرياض,أغذية,قهوة مختصة,65,1,0,بطاقة,عائد,
ORD-11164,2025-09-25,جدة,كتب,رواية,45,2,0,بطاقة,عائد,
ORD-11165,2025-09-25,الدمام,إلكترونيات,ساعة ذكية,399,3,0.1,بطاقة,عائد,4
ORD-11166,2025-09-25,الرياض,ملابس,قميص قطني,79,3,0.2,الدفع عند الاستلام,عائد,4
ORD-11167,2025-09-26,الدمام,كتب,رواية,45,1,0,بطاقة,عائد,4
ORD-11168,2025-09-26,جدة,ملابس,قميص قطني,79,1,0,بطاقة,عائد,5
ORD-11169,2025-09-26,الرياض,كتب,كتاب برمجة,120,1,0.05,محفظة إلكترونية,عائد,3
ORD-11170,2025-09-26,جدة,أغذية,عسل سدر,180,3,0.2,محفظة إلكترونية,عائد,4
ORD-11171,2025-09-26,جدة,أغذية,تمر فاخر,95,2,0,بطاقة,عائد,
ORD-11172,2025-09-26,المدينة,إلكترونيات,ساعة ذكية,399,1,0,محفظة إلكترونية,عائد,
ORD-11173,2025-09-27,الدمام,المنزل,مصباح مكتب,89,1,0,بطاقة,جديد,3
ORD-11174,2025-09-27,جدة,أغذية,تمر فاخر,95,2,0,بطاقة,عائد,5
ORD-11175,2025-09-28,الرياض,إلكترونيات,شاحن سريع,59,1,0,تحويل بنكي,عائد,4
ORD-11176,2025-09-28,الرياض,كتب,كتاب برمجة,120,1,0.2,الدفع عند الاستلام,عائد,5
ORD-11177,2025-09-28,جدة,أغذية,قهوة مختصة,65,2,0,محفظة إلكترونية,عائد,4
ORD-11178,2025-09-28,الدمام,إلكترونيات,شاحن سريع,59,2,0,الدفع عند الاستلام,جديد,5
ORD-11179,2025-09-29,جدة,ملابس,قميص قطني,79,1,0,بطاقة,جديد,4
ORD-11180,2025-09-29,الرياض,أغذية,تمر فاخر,95,2,0,بطاقة,عائد,3
ORD-11181,2025-09-29,مكة,أغذية,تمر فاخر,95,2,0,الدفع عند الاستلام,جديد,3
ORD-11182,2025-09-30,الرياض,أغذية,تمر فاخر,95,2,0,الدفع عند الاستلام,عائد,5
ORD-11183,2025-09-30,أبها,إلكترونيات,لوحة مفاتيح,129,2,0.1,الدفع عند الاستلام,جديد,5
ORD-11184,2025-09-30,الدمام,إلكترونيات,سماعة لاسلكية,149,2,0,بطاقة,عائد,4
ORD-11185,2025-09-30,الدمام,إلكترونيات,لوحة مفاتيح,129,1,0.05,بطاقة,جديد,3
ORD-11186,2025-09-30,الرياض,ملابس,حذاء رياضي,249,2,0,بطاقة,عائد,4
ORD-11187,2025-10-01,أبها,إلكترونيات,ساعة ذكية,399,3,0,بطاقة,جديد,
ORD-11188,2025-10-01,أبها,إلكترونيات,شاحن سريع,59,1,0.05,محفظة إلكترونية,عائد,2
ORD-11189,2025-10-01,الرياض,ملابس,جاكيت,199,2,0,بطاقة,عائد,4
ORD-11190,2025-10-01,أبها,كتب,رواية,45,1,0,بطاقة,عائد,3
ORD-11191,2025-10-02,الرياض,ملابس,حذاء رياضي,249,1,0,بطاقة,عائد,4
ORD-11192,2025-10-02,مكة,أغذية,تمر فاخر,95,2,0,بطاقة,عائد,5
ORD-11193,2025-10-02,الرياض,كتب,كتاب برمجة,120,2,0,بطاقة,عائد,2
ORD-11194,2025-10-02,جدة,أغذية,عسل سدر,180,2,0.05,الدفع عند الاستلام,عائد,4
ORD-11195,2025-10-02,مكة,ملابس,جاكيت,199,1,0,بطاقة,جديد,
ORD-11196,2025-10-02,جدة,ملابس,جاكيت,199,1,0,بطاقة,جديد,4
ORD-11197,2025-10-03,أبها,ملابس,جاكيت,199,1,0.1,بطاقة,جديد,5
ORD-11198,2025-10-03,الدمام,المنزل,وسادة طبية,119,1,0.1,الدفع عند الاستلام,جديد,
ORD-11199,2025-10-03,الرياض,ملابس,جاكيت,199,1,0,الدفع عند الاستلام,جديد,5
ORD-11200,2025-10-03,مكة,المنزل,مصباح مكتب,89,1,0.05,بطاقة,جديد,5
ORD-11201,2025-10-03,الرياض,ملابس,جاكيت,199,1,0,بطاقة,جديد,5
ORD-11202,2025-10-03,الدمام,إلكترونيات,لوحة مفاتيح,129,1,0.05,بطاقة,جديد,1
ORD-11203,2025-10-04,الرياض,ملابس,قميص قطني,79,1,0,بطاقة,جديد,4
ORD-11204,2025-10-04,الدمام,إلكترونيات,لوحة مفاتيح,129,1,0,الدفع عند الاستلام,جديد,4
ORD-11205,2025-10-04,جدة,كتب,رواية,45,1,0,محفظة إلكترونية,عائد,4
ORD-11206,2025-10-04,الدمام,أغذية,عسل سدر,180,1,0,الدفع عند الاستلام,جديد,4
ORD-11207,2025-10-04,الرياض,أغذية,قهوة مختصة,65,2,0.1,محفظة إلكترونية,عائد,5
ORD-11208,2025-10-04,الرياض,أغذية,عسل سدر,180,2,0,الدفع عند الاستلام,جديد,4
ORD-11209,2025-10-05,جدة,كتب,كتاب برمجة,120,1,0.2,محفظة إلكترونية,عائد,2
ORD-11210,2025-10-05,جدة,أغذية,عسل سدر,180,1,0,بطاقة,جديد,5
ORD-11211,2025-10-06,الرياض,أغذية,قهوة مختصة,65,1,0,بطاقة,جديد,4
ORD-11212,2025-10-06,مكة,إلكترونيات,سماعة لاسلكية,149,2,0,محفظة إلكترونية,جديد,
ORD-11213,2025-10-06,الدمام,المنزل,وسادة طبية,119,1,0.1,بطاقة,عائد,3
ORD-11214,2025-10-06,الدمام,كتب,كتاب برمجة,120,3,0.1,بطاقة,جديد,5
ORD-11215,2025-10-06,جدة,المنزل,مصباح مكتب,89,1,0,بطاقة,عائد,3
ORD-11216,2025-10-06,الرياض,ملابس,حذاء رياضي,249,1,0,محفظة إلكترونية,عائد,3
ORD-11217,2025-10-07,الرياض,كتب,رواية,45,1,0,الدفع عند الاستلام,جديد,3
ORD-11218,2025-10-07,الرياض,إلكترونيات,سماعة لاسلكية,149,2,0,بطاقة,عائد,2
ORD-11219,2025-10-07,مكة,إلكترونيات,ساعة ذكية,399,2,0.05,بطاقة,جديد,
ORD-11220,2025-10-07,الرياض,أغذية,تمر فاخر,95,1,0.1,بطاقة,عائد,
ORD-11221,2025-10-08,الرياض,ملابس,قميص قطني,79,2,0,بطاقة,جديد,2
ORD-11222,2025-10-08,جدة,أغذية,تمر فاخر,95,2,0.1,بطاقة,عائد,
ORD-11223,2025-10-08,جدة,المنزل,طقم أواني,299,1,0,تحويل بنكي,عائد,5
ORD-11224,2025-10-09,جدة,إلكترونيات,لوحة مفاتيح,129,1,0,بطاقة,عائد,4
ORD-11225,2025-10-09,المدينة,كتب,رواية,45,2,0,بطاقة,جديد,3
ORD-11226,2025-10-09,المدينة,إلكترونيات,سماعة لاسلكية,149,1,0,بطاقة,عائد,5
ORD-11227,2025-10-09,جدة,المنزل,مصباح مكتب,89,1,0,تحويل بنكي,جديد,
ORD-11228,2025-10-09,مكة,ملابس,جاكيت,199,1,0.1,بطاقة,عائد,1
ORD-11229,2025-10-10,جدة,المنزل,مصباح مكتب,89,1,0,محفظة إلكترونية,عائد,5
ORD-11230,2025-10-10,أبها,أغذية,تمر فاخر,95,2,0,بطاقة,عائد,1
ORD-11231,2025-10-10,الدمام,أغذية,عسل سدر,180,4,0,محفظة إلكترونية,جديد,2
ORD-11232,2025-10-10,جدة,إلكترونيات,شاحن سريع,59,1,0,بطاقة,عائد,5
ORD-11233,2025-10-10,مكة,إلكترونيات,ساعة ذكية,399,1,0,محفظة إلكترونية,جديد,4
ORD-11234,2025-10-10,الرياض,إلكترونيات,سماعة لاسلكية,149,1,0,تحويل بنكي,جديد,2
ORD-11235,2025-10-10,أبها,أغذية,قهوة مختصة,65,2,0.1,بطاقة,جديد,5
ORD-11236,2025-10-11,المدينة,المنزل,وسادة طبية,119,4,0,بطاقة,جديد,5
ORD-11237,2025-10-11,الدمام,المنزل,طقم أواني,299,2,0,محفظة إلكترونية,جديد,
ORD-11238,2025-10-11,الرياض,المنزل,مصباح مكتب,89,1,0,بطاقة,عائد,1
ORD-11239,2025-10-12,المدينة,ملابس,حذاء رياضي,249,1,0,تحويل بنكي,عائد,
ORD-11240,2025-10-12,أبها,ملابس,جاكيت,199,1,0,محفظة إلكترونية,عائد,5
ORD-11241,2025-10-12,الدمام,أغذية,قهوة مختصة,65,1,0,محفظة إلكترونية,عائد,3
ORD-11242,2025-10-12,جدة,أغذية,تمر فاخر,95,2,0.2,بطاقة,جديد,5
ORD-11243,2025-10-13,الرياض,أغذية,تمر فاخر,95,2,0.1,بطاقة,عائد,1
ORD-11244,2025-10-13,المدينة,ملابس,جاكيت,199,2,0.1,الدفع عند الاستلام,عائد,5
ORD-11245,2025-10-13,مكة,أغذية,قهوة مختصة,65,1,0,محفظة إلكترونية,عائد,5
ORD-11246,2025-10-13,أبها,ملابس,قميص قطني,79,2,0,بطاقة,عائد,4
ORD-11247,2025-10-13,الرياض,أغذية,قهوة مختصة,65,1,0,محفظة إلكترونية,عائد,2
ORD-11248,2025-10-14,مكة,إلكترونيات,سماعة لاسلكية,149,1,0,بطاقة,عائد,4
ORD-11249,2025-10-14,الرياض,إلكترونيات,شاحن سريع,59,2,0,بطاقة,جديد,4
ORD-11250,2025-10-14,الرياض,ملابس,قميص قطني,79,2,0.1,تحويل بنكي,جديد,2
ORD-11251,2025-10-14,المدينة,ملابس,حذاء رياضي,249,2,0,بطاقة,عائد,5
ORD-11252,2025-10-14,الدمام,المنزل,مصباح مكتب,89,1,0.05,بطاقة,عائد,1
ORD-11253,2025-10-15,جدة,إلكترونيات,ساعة ذكية,399,1,0.1,بطاقة,جديد,4
ORD-11254,2025-10-15,المدينة,كتب,كتاب برمجة,120,1,0,بطاقة,عائد,5
ORD-11255,2025-10-15,جدة,أغذية,قهوة مختصة,65,3,0,محفظة إلكترونية,جديد,2
ORD-11256,2025-10-15,أبها,المنزل,طقم أواني,299,2,0.1,تحويل بنكي,جديد,3
ORD-11257,2025-10-15,أبها,أغذية,قهوة مختصة,65,1,0,بطاقة,عائد,5
ORD-11258,2025-10-15,مكة,المنزل,مصباح مكتب,89,1,0.2,بطاقة,جديد,5
ORD-11259,2025-10-16,الرياض,ملابس,حذاء رياضي,249,2,0.05,بطاقة,جديد,4
ORD-11260,2025-10-16,الرياض,أغذية,قهوة مختصة,65,3,0,بطاقة,جديد,3
ORD-11261,2025-10-16,جدة,ملابس,حذاء رياضي,249,3,0.05,بطاقة,عائد,4
ORD-11262,2025-10-16,الرياض,المنزل,طقم أواني,299,1,0,بطاقة,عائد,5
ORD-11263,2025-10-16,أبها,أغذية,تمر فاخر,95,1,0,محفظة إلكترونية,عائد,4
ORD-11264,2025-10-16,أبها,ملابس,حذاء رياضي,249,1,0.1,بطاقة,عائد,4
ORD-11265,2025-10-17,جدة,إلكترونيات,سماعة لاسلكية,149,1,0,بطاقة,عائد,5
ORD-11266,2025-10-17,جدة,كتب,كتاب برمجة,120,1,0.05,تحويل بنكي,عائد,4
ORD-11267,2025-10-17,الرياض,إلكترونيات,شاحن سريع,59,2,0,الدفع عند الاستلام,جديد,4
ORD-11268,2025-10-17,الرياض,ملابس,قميص قطني,79,2,0.05,محفظة إلكترونية,جديد,4
ORD-11269,2025-10-17,الرياض,إلكترونيات,ساعة ذكية,399,2,0,بطاقة,عائد,2
ORD-11270,2025-10-18,أبها,أغذية,قهوة مختصة,65,3,0,بطاقة,جديد,
ORD-11271,2025-10-18,الرياض,إلكترونيات,سماعة لاسلكية,149,3,0,تحويل بنكي,عائد,5
ORD-11272,2025-10-19,المدينة,أغذية,تمر فاخر,95,1,0,محفظة إلكترونية,عائد,5
ORD-11273,2025-10-19,الرياض,ملابس,قميص قطني,79,3,0,الدفع عند الاستلام,عائد,5
ORD-11274,2025-10-19,مكة,كتب,رواية,45,1,0,الدفع عند الاستلام,عائد,4
ORD-11275,2025-10-19,الرياض,ملابس,جاكيت,199,1,0,بطاقة,جديد,
ORD-11276,2025-10-19,المدينة,إلكترونيات,سماعة لاسلكية,149,1,0,الدفع عند الاستلام,عائد,5
ORD-11277,2025-10-19,جدة,كتب,رواية,45,1,0,بطاقة,عائد,4
ORD-11278,2025-10-20,أبها,كتب,رواية,45,3,0,محفظة إلكترونية,عائد,
ORD-11279,2025-10-20,الرياض,أغذية,عسل سدر,180,1,0,بطاقة,جديد,4
ORD-11280,2025-10-21,جدة,إلكترونيات,سماعة لاسلكية,149,4,0,تحويل بنكي,جديد,3
ORD-11281,2025-10-21,مكة,أغذية,قهوة مختصة,65,2,0,بطاقة,عائد,4
ORD-11282,2025-10-21,الرياض,أغذية,تمر فاخر,95,2,0.1,بطاقة,عائد,2
ORD-11283,2025-10-21,الرياض,ملابس,جاكيت,199,2,0,محفظة إلكترونية,جديد,2
ORD-11284,2025-10-21,الرياض,كتب,كتاب برمجة,120,1,0.2,محفظة إلكترونية,جديد,5
ORD-11285,2025-10-22,مكة,ملابس,قميص قطني,79,2,0,الدفع عند الاستلام,جديد,4
ORD-11286,2025-10-22,جدة,إلكترونيات,ساعة ذكية,399,1,0,محفظة إلكترونية,عائد,4
ORD-11287,2025-10-22,جدة,كتب,كتاب برمجة,120,2,0,بطاقة,عائد,4
ORD-11288,2025-10-23,الرياض,أغذية,تمر فاخر,95,1,0.05,الدفع عند الاستلام,عائد,5
ORD-11289,2025-10-23,جدة,كتب,رواية,45,3,0,الدفع عند الاستلام,جديد,4
ORD-11290,2025-10-23,الرياض,إلكترونيات,لوحة مفاتيح,129,1,0.05,محفظة إلكترونية,جديد,5
ORD-11291,2025-10-23,الدمام,ملابس,حذاء رياضي,249,1,0,بطاقة,جديد,5
ORD-11292,2025-10-23,الرياض,المنزل,وسادة طبية,119,1,0.1,الدفع عند الاستلام,عائد,5
ORD-11293,2025-10-23,جدة,كتب,رواية,45,1,0,تحويل بنكي,عائد,
ORD-11294,2025-10-24,الرياض,أغذية,تمر فاخر,95,2,0,الدفع عند الاستلام,عائد,5
ORD-11295,2025-10-24,الرياض,إلكترونيات,ساعة ذكية,399,2,0.2,الدفع عند الاستلام,جديد,5
ORD-11296,2025-10-24,الدمام,أغذية,تمر فاخر,95,1,0,تحويل بنكي,عائد,5
ORD-11297,2025-10-24,الرياض,أغذية,عسل سدر,180,1,0,تحويل بنكي,عائد,4
ORD-11298,2025-10-24,جدة,ملابس,جاكيت,199,1,0,محفظة إلكترونية,عائد,4
ORD-11299,2025-10-25,المدينة,أغذية,تمر فاخر,95,2,0,محفظة إلكترونية,جديد,3
ORD-11300,2025-10-25,أبها,إلكترونيات,سماعة لاسلكية,149,2,0,الدفع عند الاستلام,عائد,4
ORD-11301,2025-10-25,الرياض,كتب,كتاب برمجة,120,2,0,بطاقة,عائد,2
ORD-11302,2025-10-26,الرياض,إلكترونيات,شاحن سريع,59,2,0,محفظة إلكترونية,جديد,3
ORD-11303,2025-10-26,الرياض,ملابس,قميص قطني,79,1,0,بطاقة,عائد,5
